中央卫视,#genre#
今生最美的遇见,https://vd4.bdstatic.com/mda-ncjf6j5xqwx35wxc/sc/cae_h264_delogo/1647774687601159968/mda-ncjf6j5xqwx35wxc.mp4
多彩的哈达,https://vd2.bdstatic.com/mda-nccdp2tcnwx6cpmn/sc/cae_h264_delogo/1647164915434344506/mda-nccdp2tcnwx6cpmn.mp4
陕北民间,https://vd4.bdstatic.com/mda-ncfk4vpkpbuhnu0s/720p_frame30/h264_cae_delogo/1647440102957240321/mda-ncfk4vpkpbuhnu0s.mp4
情歌DJ舞曲,https://vd2.bdstatic.com/mda-nag6y4ryfy5a0hjb/720p/h264_delogo/1642396108696963578/mda-nag6y4ryfy5a0hjb.mp4
9首醉人的情歌,https://vd2.bdstatic.com/mda-nca3btr4bdxce5wj/sc/cae_h264_delogo/1647136483442128566/mda-nca3btr4bdxce5wj.mp4
韩宝仪《情人桥》,https://vd4.bdstatic.com/mda-jehka6exkt6va8id/sc/mda-jehka6exkt6va8id.mp4
韩宝仪无聊的游戏,https://vd2.bdstatic.com/mda-nb8j3b6sz77bdvk8/sc/cae_h264_delogo/1644413904258506067/mda-nb8j3b6sz77bdvk8.mp4
高清舞曲,https://txmov2.a.kwimgs.com/upic/2022/03/25/20/BMjAyMjAzMjUyMDUyNTZfMjM0NDc1MTE5N183MDQ0NzkzMTQxOV8wXzM=_b_B383b34c7a7c97f97b5350f622d8da0a6.mp4?tag=1-1648554367-std-1-puqq96jiry-1167f7fd60758f88&clientCacheKey=3x3qtumzyu5rh6w_b.mp4&tt=b&di=79c43beb&bp=12681
痴心是我犯的错,https://vd2.bdstatic.com/mda-ncpa1ziw0urtvsuy/720p/h264_delogo/1648105627756677310/mda-ncpa1ziw0urtvsuy.mp4
新歌,https://vd4.bdstatic.com/mda-ncg9dxe96d9039u2/sc/cae_h264_delogo/1647648778266965968/mda-ncg9dxe96d9039u2.mp4
《好听情歌8首》,https://vd4.bdstatic.com/mda-nca4dy51snpz9cnz/sc/cae_h264_delogo/1647144982589585207/mda-nca4dy51snpz9cnz.mp4
DJ新歌上线,https://vd3.bdstatic.com/mda-nckdkm6sj1p9q7c9/sc/cae_h264_delogo/1647859589943780399/mda-nckdkm6sj1p9q7c9.mp4
DJ酱爆鱿鱼舞曲版》,https://vd4.bdstatic.com/mda-ncidj3kqg98a7ent/360p/h264_delogo/1647683015061569002/mda-ncidj3kqg98a7ent.mp4
DJ给我一把爱情火,https://vd2.bdstatic.com/mda-ncg42rnzxats8h83/cae_h264_delogo/1647486932330653636/mda-ncg42rnzxats8h83.mp4
DJ女人花,https://vd4.bdstatic.com/mda-ncdfurx49ht1fh9w/720p/h264_delogo/1647256721820297861/mda-ncdfurx49ht1fh9w.mp4
新歌上线,https://vd4.bdstatic.com/mda-nc005jwr87jrdssh/sc/cae_h264_delogo/1646179767551234681/mda-nc005jwr87jrdssh.mp4
dj,https://txmov2.a.kwimgs.com/upic/2022/03/21/19/BMjAyMjAzMjExOTA2MjRfMjYyNzI4Mjc4MV83MDE2MTEwMjY1Ml8yXzM=_b_B977559109a6b2bec30b01e11d458d398.mp4
刀郎的西海情歌,https://vd2.bdstatic.com/mda-nctex3rji1v42a0w/sc/cae_h264_delogo/1648464135631429287/mda-nctex3rji1v42a0w.mp4
伤感DJ串烧为爱流泪,https://vd3.bdstatic.com/mda-nci8jqpzeyqkhdxe/720p/h264_delogo/1647670097763149460/mda-nci8jqpzeyqkhdxe.mp4
林翠萍的《我太傻》,https://vd2.bdstatic.com/mda-mb5qq1ic4yvekk6r/v2-hknm/sc/mda-mb5qq1ic4yvekk6r.mp4
伤心的眼泪,https://vd3.bdstatic.com/mda-ncn2c816zrf6u0im/sc/cae_h264_delogo/1648002300550722369/mda-ncn2c816zrf6u0im.mp4
《英雄泪》,https://vd3.bdstatic.com/mda-ncnp6tm56ngrxbis/360p/h264_delogo/1648055585617071282/mda-ncnp6tm56ngrxbis.mp4
2022几首DJ串烧,https://vd3.bdstatic.com/mda-nck3tqzgjvj076vc/sc/cae_h264_delogo/1647833645083560959/mda-nck3tqzgjvj076vc.mp4
动听漫歌,http://mmitv.top/test/douyu.php?id=9564766
周董乐台,http://mmitv.top/test/douyu.php?id=7537296
余娟乐台,http://mmitv.top/test/douyu.php?id=3186217
音乐抬头,http://mmitv.top/test/douyu.php?id=8666105
黑糖音乐,http://mmitv.top/test/douyu.php?id=9560563
音乐小琼,http://mmitv.top/test/douyu.php?id=8666210
粤语歌姬,http://mmitv.top/test/douyu.php?id=4728410
老郑音乐,http://mmitv.top/test/douyu.php?id=8666143
喵喵音乐,http://mmitv.top/test/douyu.php?id=9568091
女团现场,http://mmitv.top/test/douyu.php?id=123351
皇冠壹厅,http://mmitv.top/test/douyu.php?id=17732
皇冠贰厅,http://mmitv.top/test/douyu.php?id=3221207
秋月剪水,http://mmitv.top/test/douyu.php?id=9588891
义县奉国寺,http://www.yizhouw.cn/upload/portal/video/shenqiyixian/2%E5%A5%89%E5%9B%BD%E5%AF%BA%20%E7%AC%AC%E4%BA%8C%E7%89%880%20%EF%BC%88%E5%AD%97%E5%B9%95%E7%89%88%EF%BC%89.mp4
万佛堂,http://www.yizhouw.cn/upload/portal/video/shenqiyixian/3%E8%BE%BD%E9%AD%8F%E4%BD%9B%E5%9B%BD%E4%B8%80%E6%B0%B4%E9%97%B4%EF%BC%88%E4%BF%AE%E6%94%B9%E7%89%88%EF%BC%89.mp4
义县2023春晚,http://www.yizhouw.cn/upload/portal/video/daxinghuodong/2023%E6%98%A5%E6%99%9A.mp4
广场舞蹈,#genre#
看花不是花{高清},https://alimov2.a.kwimgs.com/upic/2023/01/20/19/BMjAyMzAxMjAxOTU1NTdfOTU2MzA3MDg4Xzk0MTAyMDU3ODM3XzJfMw==_b_B1f0892e3e65467590dd31879d1991b0e.mp4?clientCacheKey=3xwqt7nphbwb7g4_b.mp4&tt=b&di=2471c4bc&bp=10000
时间如流水{高清},https://txmov2.a.kwimgs.com/upic/2023/01/16/03/BMjAyMzAxMTYwMzM0MzhfOTU2MzA3MDg4XzkzNzExNDYxODQxXzJfMw==_b_B88dbbfce4aba9a5c5c73b2784f0f6ca0.mp4?clientCacheKey=3xa7umukmq4a8q2_b.mp4&tt=b&di=2471a291&bp=10000
谈情愁{高清},https://txmov2.a.kwimgs.com/upic/2023/01/12/06/BMjAyMzAxMTIwNjMzNDBfOTU2MzA3MDg4XzkzMzUwNTI1OTA1XzJfMw==_b_B3c5400c39404a542c0949d563f35e665.mp4?clientCacheKey=3xcek96j7gkkgga_b.mp4&tt=b&di=2471c2ba&bp=10000
逆风飞翔{高清},https://txmov2.a.kwimgs.com/upic/2022/12/11/06/BMjAyMjEyMTEwNjQ0MzRfOTU2MzA3MDg4XzkwODQ0MDYxNTA2XzJfMw==_b_B7a6edcf397e8eb3e39356c1862474cbc.mp4?clientCacheKey=3xnjwt544q7r67c_b.mp4&tt=b&di=2471c466&bp=10000
梦驼铃{高清},https://alimov2.a.kwimgs.com/upic/2022/11/29/15/BMjAyMjExMjkxNTU2NDZfOTU2MzA3MDg4Xzg5OTA4MTA0MDAxXzJfMw==_b_B209e0b00bbec69aa04d61fa975ab4ee1.mp4?clientCacheKey=3xgxji6wqz65qkk_b.mp4&tt=b&di=2471c3e1&bp=10000
情难枕{高清},https://txmov2.a.kwimgs.com/upic/2022/11/05/05/BMjAyMjExMDUwNTMyMzVfOTU2MzA3MDg4Xzg3OTgxNzkwNDczXzJfMw==_b_B79d7591718f4c7cd34849d69b9e9bdb2.mp4?clientCacheKey=3xenqi3enw9avtq_b.mp4&tt=b&di=24717248&bp=10000
众里寻他{高清},https://alimov2.a.kwimgs.com/upic/2022/11/27/13/BMjAyMjExMjcxMzQ5MzBfOTU2MzA3MDg4Xzg5NzI1MTY5MDIxXzJfMw==_b_B62585fe99ffb239e33e055ff876ac3cc.mp4?clientCacheKey=3xg62npswuf2gws_b.mp4&tt=b&di=24712336&bp=10000
酒里的苦烟里的孤独{高清},https://alimov2.a.kwimgs.com/upic/2022/10/05/05/BMjAyMjEwMDUwNTU5MDZfOTU2MzA3MDg4Xzg1NzM4NjY4NDE4XzJfMw==_b_Bac02d7c7b8e89712b08e82057747f842.mp4?clientCacheKey=3x47iuuficfvjuc_b.mp4&tt=b&di=2471083b&bp=10000
无奈的思绪{高清},https://alimov2.a.kwimgs.com/upic/2022/10/17/12/BMjAyMjEwMTcxMjU5NTRfOTU2MzA3MDg4Xzg2NjQyNTgyMDc5XzJfMw==_b_Bc10877a7c139f778be4376be935d4cfc.mp4?clientCacheKey=3x754tj5crrb4va_b.mp4&tt=b&di=2471083b&bp=10000
情难枕{高清},https://txmov2.a.kwimgs.com/upic/2022/08/13/05/BMjAyMjA4MTMwNTMxNDdfOTU2MzA3MDg4XzgxNjgyMzYyMTYyXzJfMw==_b_B5286e8e7c86602d95bf257ca8d281cc9.mp4?clientCacheKey=3x3xxvukpkyrrs4_b.mp4&tt=b&di=24710b75&bp=10000
爱何求{高清},https://alimov2.a.kwimgs.com/upic/2022/11/27/07/BMjAyMjExMjcwNzQ1NDhfOTU2MzA3MDg4Xzg5Njk1NjQ0NTYzXzJfMw==_b_B1154f9de1d4c3abdb633e3542558ae18.mp4?clientCacheKey=3x4yeswszvqqkfu_b.mp4&tt=b&di=24717248&bp=10000
心飘飘{高清},https://alimov2.a.kwimgs.com/upic/2022/11/24/22/BMjAyMjExMjQyMjU1NTFfOTU2MzA3MDg4Xzg5NTAzNDk2MDk5XzJfMw==_b_B57141756f06eeaa6b2891d300023c606.mp4?clientCacheKey=3xrneta6jbjeqzs_b.mp4&tt=b&di=24717248&bp=10000
求一醉{高清},https://txmov2.a.kwimgs.com/upic/2022/11/22/17/BMjAyMjExMjIxNzM3NDFfOTU2MzA3MDg4Xzg5MzIxOTI0NTExXzJfMw==_b_B2eecc6adce328b09c19847c2fd7f44b2.mp4?clientCacheKey=3xkt9ur9bajqzmi_b.mp4&tt=b&di=24717248&bp=10000
扛过枪放过羊{高清},https://alimov2.a.kwimgs.com/upic/2022/11/24/05/BMjAyMjExMjQwNTI3MjdfOTU2MzA3MDg4Xzg5NDMyNzg4NDg4XzJfMw==_b_B4128bbfd91f9698d31ea6db6a1bf2ecb.mp4?clientCacheKey=3xt5tx8x9juk5fw_b.mp4&tt=b&di=24717248&bp=10000
好兄弟好姑娘{高清},https://alimov2.a.kwimgs.com/upic/2022/11/05/05/BMjAyMjExMDUwNTI1MTZfOTU2MzA3MDg4Xzg3OTgxNzA2NjcxXzJfMw==_b_B575a546b0b5e3b0f293fd30f82b99749.mp4?clientCacheKey=3xuhikqp2yjphdg_b.mp4&tt=b&di=2471083b&bp=10000
慢慢爱{高清},https://alimov2.a.kwimgs.com/upic/2022/11/01/06/BMjAyMjExMDEwNjA0MjZfOTU2MzA3MDg4Xzg3NzA4MzEzMTA5XzJfMw==_b_B9beb2f9779a2c9ecaf0943c1b4fa5ba5.mp4?clientCacheKey=3x9rx5xjnx8hrpy_b.mp4&tt=b&di=2471a3a3&bp=10000
一杯一杯{高清},https://alimov2.a.kwimgs.com/upic/2022/10/31/06/BMjAyMjEwMzEwNjE4MTZfOTU2MzA3MDg4Xzg3NjQwMjg2Mzk1XzJfMw==_b_Bbe95922678d0da53ef7cad50ab5fa4fb.mp4?clientCacheKey=3xaiigtyviyapxc_b.mp4&tt=b&di=2471a3a3&bp=10000
我的心只为你等待{高清},https://txmov2.a.kwimgs.com/upic/2022/10/30/06/BMjAyMjEwMzAwNjExMjFfOTU2MzA3MDg4Xzg3NTU5MDYwNzY5XzJfMw==_b_B0ce6c31f82b909ee9c61dddb92de4c58.mp4?clientCacheKey=3xnubrhm9r2m3jc_b.mp4&tt=b&di=2471a3a3&bp=10000
一杯一杯,https://alimov2.a.kwimgs.com/upic/2022/10/31/06/BMjAyMjEwMzEwNjE4MTZfOTU2MzA3MDg4Xzg3NjQwMjg2Mzk1XzJfMw==_b_Bbe95922678d0da53ef7cad50ab5fa4fb.mp4?clientCacheKey=3xaiigtyviyapxc_b.mp4&tt=b&di=2471a3a3&bp=10000
我的心只为你等待,https://txmov2.a.kwimgs.com/upic/2022/10/30/06/BMjAyMjEwMzAwNjExMjFfOTU2MzA3MDg4Xzg3NTU5MDYwNzY5XzJfMw==_b_B0ce6c31f82b909ee9c61dddb92de4c58.mp4?clientCacheKey=3xnubrhm9r2m3jc_b.mp4&tt=b&di=2471a3a3&bp=10000
等哥有了钱,https://alimov2.a.kwimgs.com/upic/2022/10/30/06/BMjAyMjEwMzAwNjE0MTZfOTU2MzA3MDg4Xzg3NTU5MTM2MzEzXzJfMw==_b_B61559c2996eec42bcf6bf6048f7c31ef.mp4?clientCacheKey=3xjxqqubcaavgb6_b.mp4&tt=b&di=2471a3a3&bp=10000
慢慢爱,https://alimov2.a.kwimgs.com/upic/2022/11/01/06/BMjAyMjExMDEwNjA0MjZfOTU2MzA3MDg4Xzg3NzA4MzEzMTA5XzJfMw==_b_B9beb2f9779a2c9ecaf0943c1b4fa5ba5.mp4?clientCacheKey=3x9rx5xjnx8hrpy_b.mp4&tt=b&di=2471a3a3&bp=10000
天际,https://txmov2.a.kwimgs.com/upic/2022/07/05/17/BMjAyMjA3MDUxNzA0MTVfOTU2MzA3MDg4Xzc4NDA3MjEyNzExXzJfMw==_b_B0c770ad9b73e8c2b9b161417f27ba25f.mp4?clientCacheKey=3xc5tjpkn2punuq_b.mp4&tt=b&di=24719032&bp=10000
情人桥,https://alimov2.a.kwimgs.com/upic/2022/07/13/06/BMjAyMjA3MTMwNjI4NDRfOTU2MzA3MDg4Xzc5MDM5MjkxMzU2XzJfMw==_b_B1edf6c3d4e69f8fc6574a14cd990fa89.mp4?clientCacheKey=3xvhgyywgxn2vhy_b.mp4&tt=b&di=24712025&bp=10000
来生不再错过你-米灵,https://txmov2.a.kwimgs.com/upic/2022/07/08/13/BMjAyMjA3MDgxMzI1MTVfOTU2MzA3MDg4Xzc4NjM4NDA5MDI4XzJfMw==_b_B70bc385ccc3aa0f6d674ae2d9a306f50.mp4?clientCacheKey=3xmfvue766rf6ua_b.mp4&tt=b&di=247171aa&bp=10000
爱你给我一身伤、,https://alimov2.a.kwimgs.com/upic/2022/07/14/19/BMjAyMjA3MTQxOTAyNDhfOTU2MzA3MDg4Xzc5MTc1MzE0ODAzXzJfMw==_b_Bec5bbb1e73df5532c5584400f331bb47.mp4?clientCacheKey=3xvycz7gk3nagkm_b.mp4&tt=b&di=2471922b&bp=10000
伤狼,https://alimov2.a.kwimgs.com/upic/2022/07/12/19/BMjAyMjA3MTIxOTI0NDZfOTU2MzA3MDg4Xzc5MDA3MzM2MDMzXzJfMw==_b_B54254d2775bef7575779a95fdf5360b2.mp4?clientCacheKey=3x4cxib45c6ajmy_b.mp4&tt=b&di=24717172&bp=10000
一吻红尘,https://txmov2.a.kwimgs.com/upic/2022/06/24/23/BMjAyMjA2MjQyMzEzMTJfOTU2MzA3MDg4Xzc3NTM4NTQ0MjEyXzJfMw==_b_B4bc4b0d96dbea3a7657d4edb6efa7973.mp4?clientCacheKey=3xrhutt2ubegrwa_b.mp4&tt=b&di=24710b6c&bp=10000
蹦迪舞,https://alimov2.a.kwimgs.com/upic/2022/07/02/07/BMjAyMjA3MDIwNzAyMDNfOTU2MzA3MDg4Xzc4MTA4MDAxMzk0XzJfMw==_b_Bfcd019b7f5d8a79e52bd36828d224b88.mp4?clientCacheKey=3x5mxtxxi3tjqpw_b.mp4&tt=b&di=24710b6c&bp=10000
相思的债,https://alimov2.a.kwimgs.com/upic/2022/06/26/11/BMjAyMjA2MjYxMTU1NDlfOTU2MzA3MDg4Xzc3NjU2NjE2NDkxXzJfMw==_b_B0784f824d7943115e0d9f253fd451391.mp4?clientCacheKey=3xzfe2fit9hx27w_b.mp4&tt=b&di=24710b6c&bp=10000
恋采依,https://alimov2.a.kwimgs.com/upic/2022/06/26/11/BMjAyMjA2MjYxMTUxMDhfOTU2MzA3MDg4Xzc3NjU2MjcwNzY5XzJfMw==_b_Bcc3a2c0b903c48fd958599fec937adf2.mp4?clientCacheKey=3xsrd8tqkjr6rq2_b.mp4&tt=b&di=24710b6c&bp=10000
玉兰花,https://txmov2.a.kwimgs.com/upic/2022/06/26/11/BMjAyMjA2MjYxMTE4MTRfOTU2MzA3MDg4Xzc3NjUzNTI4Mjg3XzJfMw==_b_Bf3082ef7177527d758f0c52e632bda8f.mp4?clientCacheKey=3xisycnnin74d2m_b.mp4&tt=b&di=24710b6c&bp=10000
哥爱妹来妹爱哥,https://alimov2.a.kwimgs.com/upic/2022/06/26/11/BMjAyMjA2MjYxMTA3MDhfOTU2MzA3MDg4Xzc3NjUyNzI1NzA3XzJfMw==_b_Bf3a1427e4afc3293923d51c253e9264d.mp4?clientCacheKey=3xrigwypant9nes_b.mp4&tt=b&di=24710b6c&bp=10000
凤凰飞、,https://alimov2.a.kwimgs.com/upic/2022/06/25/08/BMjAyMjA2MjUwODAwMTZfOTU2MzA3MDg4Xzc3NTUxODgxNjg2XzJfMw==_b_B5e03e28aa6e9f330126bd23ae51300e5.mp4?clientCacheKey=3xqff5yrxm4mkuu_b.mp4&tt=b&di=24710b6c&bp=10000
红灯爱情路,https://alimov2.a.kwimgs.com/upic/2022/06/24/06/BMjAyMjA2MjQwNjI4NDJfOTU2MzA3MDg4Xzc3NDcxNzMxMTc2XzJfMw==_b_Be9b1fba0517cad9de861aa6f9df26ff5.mp4?clientCacheKey=3xu9k7vcujf4fki_b.mp4&tt=b&di=24710b6c&bp=10000
伤心泪水流淌,https://txmov2.a.kwimgs.com/upic/2022/06/24/06/BMjAyMjA2MjQwNjI1NDdfOTU2MzA3MDg4Xzc3NDcxNjUxNjg2XzJfMw==_b_B6dd2a87ebb44e5dfd65b4f0537876376.mp4?clientCacheKey=3xfbciwk97qt6qu_b.mp4&tt=b&di=24710b6c&bp=10000
红颜易老,https://alimov2.a.kwimgs.com/upic/2022/06/24/06/BMjAyMjA2MjQwNjI0MDdfOTU2MzA3MDg4Xzc3NDcxNjA4NDIzXzJfMw==_b_Bb511988b415e07ccdff834132b6284b2.mp4?clientCacheKey=3xixersiyrjf6qs_b.mp4&tt=b&di=24710b6c&bp=10000
匆匆那年的缘,https://alimov2.a.kwimgs.com/upic/2022/06/25/08/BMjAyMjA2MjUwODAyMjZfOTU2MzA3MDg4Xzc3NTUxOTkyNjg5XzJfMw==_b_B9a1b751ed70d76300e1398276eb3e5e3.mp4?clientCacheKey=3xnkht7d7j92y8y_b.mp4&tt=b&di=24710b6c&bp=10000
逛人间,https://alimov2.a.kwimgs.com/upic/2022/06/24/06/BMjAyMjA2MjQwNjIxNDVfOTU2MzA3MDg4Xzc3NDcxNTI0MjMyXzJfMw==_b_B2f1215851b976f7e7a1299e6199004ce.mp4?clientCacheKey=3x2ifrkycxvafn2_b.mp4&tt=b&di=24710b6c&bp=10000
你是我的老公我是你的妻,https://alimov2.a.kwimgs.com/upic/2022/06/23/07/BMjAyMjA2MjMwNzAxNTZfOTU2MzA3MDg4Xzc3NDAwNDc3MjEwXzJfMw==_b_Bfc80758a46fbf63381f81f3e03572257.mp4?clientCacheKey=3x5kwvxxtkq4zaa_b.mp4&tt=b&di=24710b6c&bp=10000
再爱你一回,https://txmov2.a.kwimgs.com/upic/2022/06/23/07/BMjAyMjA2MjMwNzAwNDFfOTU2MzA3MDg4Xzc3NDAwNDI5NzQwXzJfMw==_b_Badfe58254bbe58c8a4cdaa9a656272ac.mp4?clientCacheKey=3x7rriamkjduewy_b.mp4&tt=b&di=24710b6c&bp=10000
当爱情离开的时候,https://alimov2.a.kwimgs.com/upic/2022/06/26/11/BMjAyMjA2MjYxMTE0MDJfOTU2MzA3MDg4Xzc3NjUzMjI3NTE0XzJfMw==_b_B676b4b032a9ddaeaf765119ae0736904.mp4?clientCacheKey=3xsmv69wytiw5bw_b.mp4&tt=b&di=24710b6c&bp=10000
三月三唱山歌,https://alimov2.a.kwimgs.com/upic/2022/06/23/06/BMjAyMjA2MjMwNjU5MTNfOTU2MzA3MDg4Xzc3NDAwMzgxODExXzJfMw==_b_B8e881cf8b8bc16b989529315d81b4eb6.mp4?clientCacheKey=3xg3suuzb4prkgs_b.mp4&tt=b&di=24710b6c&bp=10000
青木林里青木秧,https://alimov2.a.kwimgs.com/upic/2022/06/25/08/BMjAyMjA2MjUwODA0MDRfOTU2MzA3MDg4Xzc3NTUyMDc4NDUyXzJfMw==_b_Bdfb1a869fc4f8beecfcd271255ef8551.mp4?clientCacheKey=3xm4zscvg4nh73k_b.mp4&tt=b&di=24710b6c&bp=10000
想你就能梦见你,https://alimov2.a.kwimgs.com/upic/2022/06/26/11/BMjAyMjA2MjYxMTE0MzdfOTU2MzA3MDg4Xzc3NjUzMDY1MTE4XzJfMw==_b_Bdc6dec3c6e000344fa8ca1aaa3ea5d8d.mp4?clientCacheKey=3xh4hfxi9294y7u_b.mp4&tt=b&di=24710b6c&bp=10000
凤凰飞,https://alimov2.a.kwimgs.com/upic/2022/06/23/06/BMjAyMjA2MjMwNjU3MzFfOTU2MzA3MDg4Xzc3NDAwMzEyMzQxXzJfMw==_b_Bc4c9bf6711b2d6c2f7ea0d360dcd95ea.mp4?clientCacheKey=3xjs7bvgmjgaxy2_b.mp4&tt=b&di=24710b6c&bp=10000
今生感恩遇见,https://txmov2.a.kwimgs.com/upic/2022/06/22/06/BMjAyMjA2MjIwNjEzNTdfOTU2MzA3MDg4Xzc3MzI3NTY0NTEyXzJfMw==_b_B848eab5d6990cb7eee8becb98697564c.mp4?clientCacheKey=3xbd5wwqjhu68hk_b.mp4&tt=b&di=24710b6c&bp=10000
你的蝴蝶,https://txmov2.a.kwimgs.com/upic/2022/06/22/06/BMjAyMjA2MjIwNjEwNTZfOTU2MzA3MDg4Xzc3MzI3NDk4MDYwXzJfMw==_b_B54cbe2a62d1a0f17b394a2acd03ce38b.mp4?clientCacheKey=3xjrjndidphnbge_b.mp4&tt=b&di=24710b6c&bp=10000
一颗心一个你,https://txmov2.a.kwimgs.com/upic/2022/06/22/06/BMjAyMjA2MjIwNjA5NDVfOTU2MzA3MDg4Xzc3MzI3NDY1NDE5XzJfMw==_b_B588e4e36daccdb642615009f2dd21cca.mp4?clientCacheKey=3xtythqkbshqf8c_b.mp4&tt=b&di=24710b6c&bp=10000
干就完了,https://alimov2.a.kwimgs.com/upic/2022/06/22/06/BMjAyMjA2MjIwNjA4MTRfOTU2MzA3MDg4Xzc3MzI3NDE3NDcwXzJfMw==_b_Ba3d3b997963c87f32f06458d9acd0254.mp4?clientCacheKey=3x2ezqbaqf8qs3s_b.mp4&tt=b&di=24710b6c&bp=10000
心儿甜花儿美,https://alimov2.a.kwimgs.com/upic/2022/06/22/05/BMjAyMjA2MjIwNTMzNTZfOTU2MzA3MDg4Xzc3MzI2NjczOTMwXzJfMw==_b_B5b13dc569f054e40f593b7d3c0932c90.mp4?clientCacheKey=3xkbhfpsjuwj9a4_b.mp4&tt=b&di=24710b6c&bp=10000
酒醉的雨滴,https://txmov2.a.kwimgs.com/upic/2022/06/21/08/BMjAyMjA2MjEwODU4MzRfOTU2MzA3MDg4Xzc3MjYzODk5NjQ1XzJfMw==_b_B185fd027275708c3c30bffa0a8e348c4.mp4?clientCacheKey=3xy46sthcqj2wa2_b.mp4&tt=b&di=24710b6c&bp=10000
爱谁谁,https://alimov2.a.kwimgs.com/upic/2022/06/18/07/BMjAyMjA2MTgwNzI3MzBfOTU2MzA3MDg4Xzc3MDEzNTIyNDA0XzJfMw==_b_B6b9db64edce77a6761edcdf5b56ccceb.mp4?clientCacheKey=3x8934ay8jwicwy_b.mp4&tt=b&di=24710b6c&bp=10000
爱情鸟,https://alimov2.a.kwimgs.com/upic/2022/06/18/07/BMjAyMjA2MTgwNzI1MDlfOTU2MzA3MDg4Xzc3MDEzNDE4NjU4XzJfMw==_b_B0d777f65202132bdef699159b1fb82bf.mp4?clientCacheKey=3xeqchkts8k6wra_b.mp4&tt=b&di=24710b6c&bp=10000
凤凰花开,https://txmov2.a.kwimgs.com/upic/2022/06/18/07/BMjAyMjA2MTgwNzIyNTdfOTU2MzA3MDg4Xzc3MDEzMzE0MjU5XzJfMw==_b_B2a29bdcf567e9966a530df3a4ca17b32.mp4?clientCacheKey=3xngqgm33b67e2i_b.mp4&tt=b&di=24710b6c&bp=10000
相思的泪水,https://txmov2.a.kwimgs.com/upic/2022/06/18/07/BMjAyMjA2MTgwNzEyNTJfOTU2MzA3MDg4Xzc3MDEyODkxMDUyXzJfMw==_b_Bfb9b5e04deb24502c87adf5f0ba425f2.mp4?clientCacheKey=3xkxciyzx9v5vhc_b.mp4&tt=b&di=24710b6c&bp=10000
爱你的心不停息,https://txmov2.a.kwimgs.com/upic/2022/06/18/07/BMjAyMjA2MTgwNzA1NTNfOTU2MzA3MDg4Xzc3MDEyNjUwNjAwXzJfMw==_b_B4ec7422f2cb5622a52281bdadbe29b77.mp4?clientCacheKey=3x6un4brzm67ekg_b.mp4&tt=b&di=24710b6c&bp=10000
风又吹过八千里,https://txmov2.a.kwimgs.com/upic/2022/06/18/07/BMjAyMjA2MTgwNzAxNThfOTU2MzA3MDg4Xzc3MDEyNDkzNzU5XzJfMw==_b_Ba5cd9a2445fd2602409c4c10188c674d.mp4?clientCacheKey=3xrnrr329s623kq_b.mp4&tt=b&di=24710b6c&bp=10000
梦中的兰花花、,https://alimov2.a.kwimgs.com/upic/2022/06/18/07/BMjAyMjA2MTgwNzAwMTNfOTU2MzA3MDg4Xzc3MDEyNDM3NzQxXzJfMw==_b_B8ce0d8b0b36479b4c85e5484f643198c.mp4?clientCacheKey=3xcz8xh96yhsqhm_b.mp4&tt=b&di=24710b6c&bp=10000
西风楼,https://alimov2.a.kwimgs.com/upic/2022/06/18/06/BMjAyMjA2MTgwNjU4MzlfOTU2MzA3MDg4Xzc3MDEyMzg0MjEyXzJfMw==_b_B0efe9a84f77972be748f93807c2f1841.mp4?clientCacheKey=3xrejxaviwyi62q_b.mp4&tt=b&di=24710b6c&bp=10000
相思飘过千万里,https://txmov2.a.kwimgs.com/upic/2022/06/18/06/BMjAyMjA2MTgwNjU2MjhfOTU2MzA3MDg4Xzc3MDEyMjkzMTk0XzJfMw==_b_Bb2126b5943d19df0d5c6be0733747dde.mp4?clientCacheKey=3xkpvhduhm6x89a_b.mp4&tt=b&di=24710b6c&bp=10000
美丽的蝴蝶,https://alimov2.a.kwimgs.com/upic/2022/06/17/08/BMjAyMjA2MTcwODU4NDdfOTU2MzA3MDg4Xzc2OTQyMzE0Njk2XzJfMw==_b_Ba162194a81196de404d5663a18696579.mp4?clientCacheKey=3xkpdf983bny8b6_b.mp4&tt=b&di=24710b6c&bp=10000
梦中的兰花花,https://txmov2.a.kwimgs.com/upic/2022/06/17/08/BMjAyMjA2MTcwODU3MTRfOTU2MzA3MDg4Xzc2OTQyMjI2Nzc2XzJfMw==_b_Ba64165f0edc3f6f95b3ec02108b0268c.mp4?clientCacheKey=3xf9eaxrkc5cy6y_b.mp4&tt=b&di=24710b6c&bp=10000
有缘千里来相会,https://txmov2.a.kwimgs.com/upic/2022/06/16/06/BMjAyMjA2MTYwNjQwMDVfOTU2MzA3MDg4Xzc2ODY5MzI1NzkyXzJfMw==_b_Ba38c7f7be75b70a65d96edf903055f25.mp4?clientCacheKey=3xtptpz3h5cyx9q_b.mp4&tt=b&di=24710b6c&bp=10000
陪在你身边,https://txmov2.a.kwimgs.com/upic/2022/06/16/06/BMjAyMjA2MTYwNjM4MTJfOTU2MzA3MDg4Xzc2ODY5MjY3NDc1XzJfMw==_b_B8f906dc3e2089218de53ac323ef768ee.mp4?clientCacheKey=3x4x78fwi368kqw_b.mp4&tt=b&di=24710b6c&bp=10000
